id,EAP,HPL,MWS
id13087,5.945335049171675e-06,0.9999113122215678,8.270122164123272e-05
id22455,0.003572800228419201,0.995631252077884,0.0007935460502894276
id13206,9.671126722983892e-06,1.7926128333651039e-06,0.9999885559736865
id09269,8.919423160077205e-06,0.9999144113930164,7.674229235141141e-05
id04851,3.254906988998646e-05,1.4827596841645644e-05,0.999952794235565
id27120,0.0003808743021250144,0.00016201473704653701,0.9994570299384311
id19077,9.226326423853121e-06,0.9999427811780749,4.789849893072625e-05
id18369,0.9991785087666679,0.00032775290239854505,0.0004935507212044582
id03184,0.0032803074860454614,5.377651412228557e-06,0.9967142797661898
id16277,2.7982198107464204e-05,1.0839166710360618e-05,0.9999611385267331
id25560,7.34707381039952e-05,3.540352423097614e-05,0.9998912870376121
id04273,0.999951959810278,3.203979855687588e-05,1.6006086466456945e-05
id25292,0.12876686489055705,0.848985158133579,0.022248016626984588
id21847,0.15566984452245958,0.00013059247085236574,0.8441995660163464
id01927,0.9997520754161147,0.000164626060854064,8.331377534115431e-05
id26102,0.9999732974756593,1.593037055896773e-05,1.074709520486518e-05
id16228,0.9999486221160923,2.0062273153846878e-05,3.137490879132613e-05
id08637,0.9999773504914894,1.0004114352066017e-05,1.2662774319968582e-05
id17422,0.9999659067243775,2.6406165523242933e-05,7.598914499840985e-06
id17474,0.9999626881884736,2.4226391279557818e-05,1.3091599274998996e-05
id08713,0.9999222785636802,6.676680430089092e-05,1.0997003980390946e-05
id04264,4.958128001927745e-06,0.9999485029129346,4.673817978727142e-05
id04222,0.00027488683911180625,7.851080318059182e-05,0.9996467260817026
id15526,3.954425499210564e-05,1.5447918196097063e-05,0.9999451652302875
id14695,1.5137676005698142e-05,0.9999437347982779,4.1313853936327116e-05
id27853,2.65465153940225e-06,1.8549959944372343e-06,0.9999957084747848
id14395,1.6962893746045689e-06,0.9999718670034062,2.6741751769550982e-05
id08264,0.9999656683139552,2.0249070694295817e-05,1.407865476884591e-05
id02110,0.9962543241753781,0.0002307961386435526,0.003514915935983005
id07158,0.15877757286810368,0.00018651303474443134,0.8410358639606276
id09110,0.999974966362541,1.1782557423132751e-05,1.3237483220324093e-05
id22006,0.9999685292427732,1.7579649282227462e-05,1.4094802617008331e-05
id20725,1.7282131031019922e-05,1.0037227443597299e-05,0.9999728206513476
id05036,0.8505471533476955,0.149242850116604,0.00021002807448792195
id09934,0.9999743703311922,1.4303402893721012e-05,1.133477378951167e-05
id00659,0.0008029598472488238,5.193990387031727e-05,0.9991449199276831
id09156,0.9999690060650387,2.30273865205693e-05,7.930504605211428e-06
id05965,1.9211297232482482e-05,1.7332968753169314e-05,0.9999632842128594
id18263,0.9449829336026793,9.281019437330497e-05,0.054924271891035985
id07157,2.590572424542402e-05,1.4822549471625927e-05,0.9999592312540415
id25963,1.787010800143856e-06,0.9999756816006287,2.2527254217522853e-05
id24447,0.024483154625538083,4.4838323131158393e-05,0.9754721398444672
id09555,0.9998972468718715,8.471783061715044e-05,1.8007766647367154e-05
id04074,6.1158998524398075e-06,0.9998521914057238,0.00014178301528571026
id16548,1.0592339719334098e-05,5.0060014013433875e-06,0.9999842644975836
id11550,0.00035423333155414934,0.9995797563721441,6.60663361973923e-05
id23050,2.2322931540699966e-05,3.872320685021807e-06,0.9999737743001985
id06294,2.905625833256747e-05,3.539903397932564e-05,0.9999356290555408
id04639,2.00868931248183e-05,0.9998602964720933,0.00011975829929217262
id11631,3.304002062370907e-05,3.0951205728359575e-05,0.9999361058621181
id20817,1.892973029737253e-05,2.014951688132978e-05,0.9999609001174476
id23256,0.9999535094577939,2.9462504989200694e-05,1.7071863787183253e-05
id16244,0.9996500627681998,0.00031158742389533636,3.8265591009254604e-05
id16617,0.5341399009965191,0.00023839642407795248,0.4656209834468014
id15616,4.723975767288564e-05,2.1039864586041144e-05,0.9999318146111063
id12010,6.181191651588523e-06,0.99995827761906,3.5515864209836846e-05
id16338,1.6815782589026183e-05,1.6693197412686497e-05,0.9999666219559851
id12956,0.10058947690101236,2.9489434822809095e-05,0.8993809515043608
id20367,0.9998564823150293,0.00012901625828902117,1.4517859210889908e-05
id25631,0.9999014187769897,8.518001209073352e-05,1.3409127471696586e-05
id26551,2.1142990667516122e-05,2.6881924883301427e-05,0.9999518406067223
id26634,0.999978542558095,1.0201145695076862e-05,1.1169276150299785e-05
id09168,0.9763795873241331,0.000792565107606443,0.022827780310990736
id02302,2.2195203610539016e-05,1.7471062139489086e-05,0.9999604232990474
id04727,8.121138397381964e-05,2.4698607442565692e-05,0.9998941477536233
id19129,8.156823585938791e-06,0.9999575623934206,3.442729258029691e-05
id21377,0.00027302533397873235,0.06439846192874228,0.935328404717315
id17456,4.656666633632687e-05,3.6260346208109146e-05,0.999917272175187
id00722,8.052961082348232e-05,1.3867121371408983e-06,0.9999179873720085
id19360,8.929606952509328e-05,0.9996896271856203,0.00022129419727110472
id21399,0.9998910486449806,9.545687935731646e-05,1.355302956278779e-05
id21127,0.9999589928452108,2.680305444267363e-05,1.4243060922505748e-05
id18832,2.0585313870285157e-05,0.9999604232990474,1.9207999677785987e-05
id16645,0.0001709296940149594,0.9996307578076554,0.00019828304852710044
id07421,0.9999632842128594,2.2137260640588117e-05,1.4545146236776192e-05
id06543,0.00019578972337240007,0.9978541542282686,0.0019501088812805948
id13830,0.9985630117978584,0.0013678634116406228,6.911276984545247e-05
id26223,0.5336954156002075,0.4652257240935236,0.0010788052788433436
id24353,0.9634347465986388,0.00012910044475648882,0.036436254053740964
id04619,1.602410882556871e-05,3.14853772925358e-06,0.9999809266955697
id16084,7.438213549283736e-06,1.244237426797267e-06,0.9999914169679868
id11675,0.00013955452565617144,0.0001619171165949418,0.999698684320706
id19353,1.1124733943535732e-05,0.9998364582291499,0.00015248380741532676
id06272,0.0003408152692000679,3.387919832718588e-05,0.9996252762201522
id23898,0.9998281149783911,0.00015447174727659487,1.748236242722721e-05
id16756,1.9234469345457616e-05,1.953742406046807e-05,0.9999613769360753
id00618,0.9998375309378701,0.0001247612010600748,3.772087088450662e-05
id11392,0.00026936163343559247,1.6630178446438583e-05,0.9997139386284368
id18503,2.368729278269218e-05,1.3603550633688997e-06,0.9999752047751801
id12939,3.014075733209106e-06,0.9999570855766119,4.005505862375571e-05
id18398,2.257534294406158e-05,1.124005734854389e-05,0.9999661451348565
id00432,0.9998362198495907,0.00011676140717352786,4.698850112382778e-05
id02301,0.9999449268248105,3.868579829557506e-05,1.6302457128912832e-05
id26288,2.2121263726673685e-05,1.1046785402549048e-05,0.9999668603666346
id14780,0.00016745472933284096,0.9994074670293902,0.00042499932979101515
id14817,3.928208434849622e-05,4.0550875539412085e-05,0.9999201329655424
id05913,3.0910793337334046e-05,0.9999470724761502,2.2192007624323004e-05
id11377,8.359296745867522e-05,1.483574412136836e-05,0.9999017763696668
id17745,0.004146200934985528,0.9713336270490842,0.024520167320469913
id16043,0.0004382193617875014,0.867621239523638,0.13194056301102544
id01994,0.9997728129050136,0.0001276600363499604,9.964936512392199e-05
id17700,2.4714087550611483e-05,2.411979319094981e-05,0.9999513637926419
id03250,0.9999481453035467,4.31306702598267e-05,8.662935267963466e-06
id17636,2.9530974067049574e-05,1.4899065931591921e-05,0.99995565512755
id21820,2.0310930637566417e-06,0.9999465956643435,5.138298163169917e-05
id18748,3.425009392529134e-05,1.2709898442003723e-05,0.9999530326429178
id26519,3.476414896302023e-05,1.661399349805448e-05,0.9999485029129346
id19808,0.00036562101105617995,0.9995289958449945,0.00010554430931569645
id05986,5.935658720097232e-06,0.9999561319436766,3.8005554266214515e-05
id21411,0.00132026554787454,0.956788074437658,0.04189166252108253
id15375,1.791376444217794e-05,1.0634557580460007e-05,0.999971628591563
id25668,0.9994110411954048,0.0003541010984465235,0.0002349559565870842
id25770,2.5251280712274785e-05,0.9996765183196438,0.00029814648139586333
id27650,2.2828071291747343e-06,0.9999680524207352,2.994925560637303e-05
id16094,0.8352881285834469,0.16446601485420465,0.00024581409467086426
id21251,0.9679432628487978,0.028085666061937502,0.003971122214309339
id04282,2.198287233036859e-06,0.9999861718180223,1.1642110642540716e-05
id15170,0.9999611385267331,1.8117771536758313e-05,2.0772583035771006e-05
id07032,0.5601806786577954,0.003594205642904203,0.43622515521283023
id23883,3.643946491958267e-05,1.6002682824029083e-05,0.9999475492881843
id24148,0.9847422218680619,0.015169087546411017,8.871065276113124e-05
id10333,0.9998464702219614,0.00014280076184347687,1.0698827561633079e-05
id23961,0.9999290729881567,2.9559883375911987e-05,4.141800088483401e-05
id17065,3.1891216476871954e-05,0.9998793674756628,8.895854119467619e-05
id06175,3.0496964154524435e-05,6.396929513711842e-05,0.9999055906995143
id05546,2.0828781439065574e-05,0.9998984388429862,8.085828836543866e-05
id24933,0.9999799730398977,9.71948405910009e-06,1.0356119779041058e-05
id02078,0.0003204094543437541,0.027125133120136345,0.9725544359057237
id08547,1.6461514447662276e-05,2.6702110530163867e-06,0.9999809266955697
id23945,9.457953736467872e-05,0.9998502843408322,5.492260358689928e-05
id11414,1.1516685762617684e-05,4.817618593643985e-06,0.9999837876680424
id12856,3.722506289538632e-05,3.565376314736289e-06,0.999959469662929
id01862,0.00021384966834487598,0.9887642264162236,0.011022025313621946
id13492,0.006504508522587397,0.4724679788050755,0.5208507974278007
id25974,0.006147556741563196,4.9505282960856834e-05,0.9938027565887948
id12620,0.9999626881884736,2.6274937308991943e-05,1.1143496510054569e-05
id00973,0.4795042517254261,0.0009543112304393057,0.5195414103478173
id27835,1.5736669897969724e-05,8.118021405281335e-06,0.9999761584263047
id13498,1.9195327681875163e-05,1.6182255911875592e-05,0.9999647146728348
id11851,0.9996766374903784,8.911180471348497e-05,0.00023420763177695053
id03889,0.9950754110419792,0.004879823923333008,4.467642305807147e-05
id15169,0.9999306226002046,6.212652845154841e-05,7.22886118512479e-06
id03280,0.12965173002070943,0.0005905147445338172,0.869757647439079
id14997,2.7830368432426995e-05,8.008383790713235e-06,0.9999642378526156
id20782,0.041312380427137654,0.013112198443478938,0.9455754368872875
id17799,0.9999737743001985,1.632145135907016e-05,9.907063471689256e-06
id09018,1.63727178343096e-06,0.9999890328055014,9.365178220415592e-06
id26526,2.8683337366933848e-05,9.457552061138795e-06,0.9999618537549303
id20183,6.577476076043373e-05,0.9998679248298711,6.613574197947202e-05
id18790,5.787502626359436e-06,0.9999504101651634,4.3870251881592744e-05
id15583,8.426494447481975e-06,0.9999737743001985,1.7958374699638497e-05
id15791,2.3948096038426572e-05,3.5206088047382226e-05,0.9999408739403972
id21169,0.999266059451877,0.0005095584847814455,0.00022428978073822214
id11954,0.999962568983639,2.417543112770135e-05,1.3260517241069315e-05
id17760,0.03172258882368093,0.08251463670331331,0.8857627143970447
id16239,0.008132221710016492,0.9890471546018097,0.0028143821040088287
id02071,0.999847900514833,0.0001220146174553871,3.0008351147864344e-05
id13400,1.7078996353885286e-05,9.668802779745046e-06,0.9999732974756593
id02576,1.6962837668767976e-05,8.05456224360811e-06,0.9999752047751801
id03721,4.8847125091930936e-05,4.621551930861819e-05,0.9999051139074876
id03435,8.760501191452281e-05,1.553069891828405e-05,0.9998970084778191
id14239,0.9999433771905951,4.2916900860544914e-05,1.366261037608348e-05
id24411,0.0009115367844540971,0.998674556621485,0.00041376371149856454
id16890,0.0003767321943837752,9.693084155603708e-06,0.99961335982928
id20458,3.224148611465457e-05,2.011670335367484e-05,0.9999477876942866
id02396,0.0013312900735236288,7.403977369174926e-05,0.9985938431125045
id26150,0.9999692444762567,1.4823425922390532e-05,1.5976988103800025e-05
id18141,0.009021590309562854,0.00015240355676056334,0.99082579517432
id19799,1.88735972771863e-05,3.84324147922541e-06,0.9999773504914894
id17437,0.9982225021864823,0.00014143742243387448,0.0016360178167094867
id17303,0.8307334760382631,0.00033916505354645844,0.16892720259496968
id27708,0.9998586277765875,3.78233903181947e-05,0.00010357122609827006
id03887,0.9999778273179611,1.1937066586232431e-05,1.0325577800756707e-05
id13392,0.24091014419462814,0.7590291377346448,6.071880376842408e-05
id08515,1.5528507011130956e-05,4.893093052595164e-06,0.9999797346261219
id04780,1.8363796140514164e-05,1.559172226418345e-05,0.9999661451348565
id08201,2.0431780560595893e-05,7.344611127770826e-06,0.9999723438272632
id04429,0.9998850888476654,8.28737323336034e-05,3.208444070689646e-05
id06556,2.2664262303599077e-05,8.840681907695807e-06,0.9999685292427732
id01082,1.3058007526774001e-05,0.9999322914158648,5.459334943489351e-05
id14421,0.9998519530224135,7.791483550359818e-05,7.010787267600631e-05
id02618,0.008005879886545966,0.001163360421390061,0.9908307560435817
id05621,3.277558613423483e-05,0.9998910486449806,7.622965292100176e-05
id19633,0.9999167953775902,6.766040770112063e-05,1.561810805594958e-05
id19391,0.9999686484483183,1.9038048915543436e-05,1.2282830107458126e-05
id04850,0.9998917638230456,9.939111543877727e-05,8.871179204634532e-06
id03649,4.165438352696353e-06,0.9999575623934206,3.847508430052976e-05
id11434,7.036602553963164e-05,1.4847152170586231e-05,0.9999151265877917
id22763,3.204120414222386e-05,1.3561265401373167e-05,0.9999544630882282
id08167,2.5983862210706127e-05,7.721753239025775e-06,0.9999663835453924
id14824,2.3300048170184052e-05,0.9999475492881843,2.942681453092874e-05
id06381,1.868601141289321e-05,5.015678284591168e-06,0.9999761584263047
id01977,7.210391950999127e-05,0.9996362394252177,0.00029154394051032425
id19914,2.3429687272798827e-05,1.787782186127921e-05,0.9999585160277201
id04995,0.9999787809715868,1.133224460598919e-05,9.896326790455905e-06
id26135,2.0412246184593646e-05,0.9997523137756124,0.00022728906224562674
id19018,3.1195030021520726e-05,0.9989850906408416,0.0009837337908278642
id00360,7.19305687596109e-05,6.668172669956551e-05,0.9998614883991597
id12743,0.9998688783786854,9.680700739648158e-05,3.4278719049590655e-05
id18681,1.7093792081596253e-05,3.1243127026072976e-06,0.9999799730398977
id16510,0.9999010611844403,7.877735590650602e-05,2.0242351574832696e-05
id23432,0.9998784139168452,0.00010553766630155816,1.623255159811575e-05
id20847,4.508547711879469e-05,2.621194263174524e-05,0.9999287153857175
id16908,0.00025995152848568633,0.00201745722828674,0.9977226003466614
id17815,3.941216109776624e-06,0.9999704365331993,2.5793581790177458e-05
id16498,0.9999740127125534,1.380968052813993e-05,1.2147432181489788e-05
id16185,0.9985686065989307,0.0002734299994382076,0.001158024510423256
id17376,1.998623052555785e-05,1.4514619769946514e-05,0.9999656683139552
id27553,2.5690705915331406e-06,0.9999723438272632,2.5310204535633012e-05
id07393,0.5263425585612865,0.20004847035546447,0.27360896774502236
id05562,0.9996715131616174,0.00012796659527861294,0.00020059203203875257
id18810,0.9997030937451175,0.00025802082858249306,3.879197609489546e-05
id11719,2.52464038725335e-06,0.9999895096375437,8.227778876409284e-06
id06995,2.5723865133912115e-05,1.3136146900559336e-05,0.9999613769360753
id10892,0.8926818496293017,0.10667154166931787,0.0006465579342548839
id08606,2.8597599791658656e-05,0.9999160801816213,5.547618479044498e-05
id10061,0.7613226382719647,0.0002942430388701969,0.23838314719218098
id22794,3.3362921331164617e-05,1.333122035626308e-05,0.9999532710503275
id25060,0.9999446884193903,4.763556081252236e-05,7.70637772831093e-06
id26709,0.9993383689987971,4.3938961679473114e-05,0.0006175744665265336
id12356,0.9999636418276614,2.6362685339805945e-05,9.963838622629703e-06
id07376,3.220651401108536e-05,0.9998359814700882,0.00013159299925074078
id26742,3.141329154221917e-05,3.099379905627385e-05,0.9999375362832146
id09288,0.9983212749109701,5.273218454400039e-05,0.0016258937464520597
id19008,0.0005221681652067859,0.9879291175645196,0.01120852887124647
id12475,0.00029896478006525786,0.9995952471872148,0.00010598488691476538
id24465,0.9999707941505592,1.6747317002891274e-05,1.249660728601956e-05
id16524,0.9999586352320715,2.1929593530249078e-05,1.943339815076388e-05
id23049,1.4578406046935861e-05,2.0505811568517727e-06,0.9999833108387285
id16342,0.9951128370602293,0.0035547651289850046,0.0013323887454595488
id04601,0.9999752047751801,1.4643952915271622e-05,1.0096144561334501e-05
id12653,2.5118676165980526e-05,0.999828353356018,0.00014665329297096325
id00104,7.279779361784748e-06,5.121998679779296e-06,0.9999876023107387
id19235,0.0008735814865316149,0.949460730802756,0.049665689846772575
id10144,8.291207295656838e-05,0.9991670741415217,0.0007500821989877616
id11156,0.9999561319436766,3.321732553009682e-05,1.0658326301307646e-05
id04612,1.5076991796988057e-05,2.1805821388518178e-05,0.9999632842128594
id15602,0.9923565739745691,0.0001845601496296739,0.00745888896406794
id22464,3.7976115460096435e-06,0.9999814035237466,1.4677018743870463e-05
id06620,0.0002212465067848026,1.3618004574833326e-05,0.999764946910313
id02307,0.999974251124965,9.67944954303492e-06,1.609778304133921e-05
id00373,0.0004939123409620352,4.172513500955923e-05,0.9994641786377454
id20395,2.482793991800215e-06,0.9999675755989245,3.013715108110954e-05
id07468,8.389849240549821e-06,0.9999475492881843,4.4098441645345434e-05
id06647,0.9998378885076992,5.452279590684047e-05,0.00010766468657859268
id10495,1.6263588809268697e-05,0.9999189409685663,6.481161008914863e-05
id19456,0.9999644762626968,2.2722761189978765e-05,1.2699175790826702e-05
id19262,0.00010700884045559642,3.409226965768405e-05,0.9998588661614892
id05576,0.00042237295734442976,0.00016270593677773196,0.9994148536532426
id07558,0.9999473108821388,2.310829952988722e-05,2.9712221375808916e-05
id26055,0.9999775889046968,1.0680029400089427e-05,1.1751573642114843e-05
id01070,1.123954283132795e-05,1.8940699943818162e-06,0.9999871254796059
id10370,0.0021931498161172364,0.004379459334473266,0.9934272759888964
id22063,0.9998536217067796,0.0001350591579522204,1.1388288746163088e-05
id07490,6.602107994820155e-06,0.9999637610326239,2.9741535025528864e-05
id17143,0.9999383706964659,3.3422855374103816e-05,2.8226123547327415e-05
id27742,1.4626582615648986e-06,0.9999728206513476,2.5873873586635906e-05
id23357,1.7794541501190997e-05,8.253115314117035e-06,0.9999737743001985
id20266,1.876483631340534e-05,8.753815554404562e-06,0.999972582239277
id04941,0.999962568983639,2.302861634852648e-05,1.4427317495321733e-05
id26412,3.087169967255338e-05,1.2697032346369836e-05,0.9999566087600306
id10969,0.9963892478179136,0.0035919851784342793,1.8731419334925545e-05
id06837,0.8645380966738037,0.13526015554430335,0.00020167040595198078
id04164,0.0008863712545453282,0.9989424579381165,0.0001712062215392336
id25864,1.3813473991108534e-05,5.447365316939234e-06,0.9999809266955697
id18946,0.9998450399311359,6.0212397175608766e-05,9.48382177623938e-05
id13795,0.999594889704161,0.00035478238154571537,5.040106381058476e-05
id05961,1.960478402747929e-05,8.306113458275947e-06,0.9999721054153062
id20255,3.911845355010404e-05,0.9999237089649965,3.7394251505440214e-05
id11208,2.5912692168273956e-05,2.2360218057674964e-05,0.9999518406067223
id27597,0.9999610193220833,2.828683619443866e-05,1.0771125724573175e-05
id04171,1.7260487871488208e-05,6.775160991525518e-06,0.9999759200134383
id20275,1.5399414306361732e-06,0.9999895096375437,8.996995058003691e-06
id10493,0.008387150080121685,2.6192351793829967e-05,0.9915865155363817
id19984,2.975533623426217e-06,0.9999747279499589,2.2540320072740204e-05
id22789,0.11725114020495649,0.0005870552966007484,0.8821617931995112
id02603,3.967639303923987e-05,0.9997778185702277,0.00018260576843379407
id19396,0.0005089666951581383,0.9992940534662895,0.00019609954940260046
id08058,0.0004913204845019368,5.2923226911748974e-05,0.999455600204704
id07181,2.1567000334370623e-06,0.9999856949875716,1.2353173118560848e-05
id19756,3.5380640023397273e-05,1.4350924322157354e-05,0.9999504101651634
id11312,0.00037134736108579403,0.9987938531331466,0.0008349182623593298
id21772,3.4840519334592256e-05,5.03895516590212e-06,0.9999599464808746
id18942,0.8388170501283361,0.01533830446444977,0.14584456994320474
id19774,0.9999504101651634,3.030237464996376e-05,1.9272569626120006e-05
id09441,2.689549006689579e-05,3.427316207529137e-05,0.9999389667063573
id24370,4.9398604709994044e-05,0.9999184641701737,3.2302301203879685e-05
id15579,3.6255486805508385e-06,0.9999289537873295,6.760442231439186e-05
id08864,1.9523343088423407e-05,1.3938327353722486e-05,0.9999666219559851
id22508,0.9999597080718734,2.351782209910782e-05,1.6778570384074547e-05
id09467,0.0008171336972755253,6.281301367333664e-05,0.9991201459047657
id27746,0.006130776993325106,0.9930093210025682,0.0008598685071226055
id07197,0.05136095235151494,0.0006111250531817742,0.9480278216332433
id04623,0.9999778273179611,9.971624011131353e-06,1.2118424044464017e-05
id23284,0.9999763968392279,1.149538715346776e-05,1.211076415560452e-05
id22574,9.80854541357235e-05,2.6030912687290277e-05,0.9998760300237798
id03830,3.465289784980271e-05,9.182935761434905e-06,0.9999561319436766
id00356,0.00010044998649018324,1.1549924769031111e-05,0.9998879495459434
id01017,7.350367704879525e-05,6.963888711699953e-05,0.9998569590838666
id23916,2.245607265611756e-06,0.9999790193851352,1.8683944364407577e-05
id27759,3.747911608299296e-05,9.835751913845227e-06,0.999952794235565
id18897,2.5069520681131857e-05,0.9998743613020158,0.00010063466023854049
id15958,2.190745711253363e-05,1.9655254859603742e-05,0.9999585160277201
id00072,0.03157440879566197,2.48541887513932e-06,0.9684224716976142
id14852,0.9999007035920189,8.711072932210054e-05,1.2101239380153535e-05
id11941,0.0011599211749990567,0.0924650133460333,0.9063750229853025
id15427,0.9999643570576491,2.2635576648916943e-05,1.3038222123906589e-05
id00481,0.9999618537549303,2.64135955184958e-05,1.1810851698175262e-05
id10608,0.018326703304899005,0.981270781274036,0.0004023620914642252
id04368,0.9999587544364371,3.0171631281960303e-05,1.107016628463322e-05
id08168,8.90072059488224e-06,0.9999337218315046,5.734181493417507e-05
id13339,5.909980946821984e-06,0.9999489797256508,4.503661618260897e-05
id00543,9.892391979999379e-06,3.3771760431901852e-06,0.9999866486487003
id16663,2.1241921870449317e-05,7.702285213768864e-06,0.999971151768047
id21085,0.002400338523340665,4.933946974662951e-05,0.9975501554375249
id09699,0.00048408767814326687,2.5309383867409845e-05,0.9994908675669648
id12423,0.9998894990942613,9.752134307947317e-05,1.303615820716335e-05
id27303,0.9999226361638175,4.0304510793442705e-05,3.711651865969734e-05
id06602,5.476773028121696e-05,0.9992573635985316,0.0006878272201096247
id26411,0.9992723729270636,0.0006791100781938687,4.845077263750904e-05
id23199,0.09823854676078864,0.00021062460742277004,0.901550799994682
id27200,2.826345729693206e-05,0.9998941477536233,7.77346307615302e-05
id18747,0.9999771120783387,1.298108810071318e-05,9.963040465012864e-06
id15364,2.5913433546949105e-05,0.9998924790016221,8.177499237701969e-05
id13761,0.0003287439929784157,7.439288550231256e-05,0.9995966771207087
id27337,0.999955416719572,3.182765416323714e-05,1.2729695485283589e-05
id10217,0.9940066652708444,0.005381058349455234,0.0006123212830750102
id16356,0.00010303666688377334,1.8482373114346223e-05,0.9998784139168452
id01730,3.5785321294904665e-06,0.9997720978120289,0.00022428143881662532
id03672,5.8539624330693884e-05,0.000909445455929646,0.9990320125341109
id27636,0.6650839271413993,0.007287090751102172,0.327629101551632
id18292,1.912950226639416e-05,9.321579026224663e-06,0.9999713901797765
id22151,2.6172812201726346e-06,0.9999818803521511,1.545848485513003e-05
id22836,0.9999763968392279,1.1462556521187884e-05,1.2304777963447405e-05
id16765,0.9991570689518634,0.0004614661756017727,0.0003815516011878532
id24796,2.4940748490710037e-05,1.5671880509150166e-05,0.999959469662929
id05714,0.9999567279641546,3.3067445193774505e-05,1.0274636099096495e-05
id01592,0.9998931941807102,7.933027560064357e-05,2.739450913676856e-05
id07145,0.00023449280981348183,0.0004113870076947999,0.9993540943375634
id26185,1.5934169108085306e-05,8.710453764949355e-06,0.9999752047751801
id16055,3.3206539686718874e-06,1.2508906035232462e-06,0.9999957084747848
id16007,3.6358653442906074e-05,1.2195964479861359e-05,0.9999516021996537
id07888,0.0001096842622064041,5.314594388735814e-06,0.9998850888476654
id13083,0.0008262298281182551,0.003365561512100868,0.9957974298363518
id24934,1.7862313437912187e-05,2.1774525616295993e-05,0.9999604232990474
id27575,0.9999797346261219,1.1473493281167134e-05,8.7948178982697e-06
id04488,0.9996781867112214,0.00019036279386951794,0.00013143308799017724
id23189,3.4629772264590496e-05,0.9998436096423565,0.00012181254745016653
id09740,0.00013910898905764284,5.6348571590204337e-05,0.9998045158746488
id26174,9.681033105837337e-05,5.220553685945623e-05,0.9998512378728234
id05601,1.5681059960567305e-05,1.1635095798587848e-05,0.9999728206513476
id06804,2.947894669125124e-05,1.1712380415005563e-05,0.9999587544364371
id26333,0.999911431420292,5.8258260950725035e-05,3.026731205486044e-05
id12624,2.3828356263947254e-05,1.0957630919527497e-05,0.9999651914932813
id23197,4.496205045488034e-06,0.9999737743001985,2.1542405572917662e-05
id23847,2.311899033111807e-05,7.515629216090082e-06,0.9999694828875315
id06657,2.311892418725079e-05,4.965926596694372e-06,0.9999718670034062
id26389,0.0006656628103713873,0.0033122838584170203,0.9960220512778527
id15392,0.9999780657312822,1.0275988402685912e-05,1.1758355938773291e-05
id24842,1.3349578771421e-05,5.066870595845198e-06,0.9999818803521511
id26783,0.07582325546345246,0.00014084248446986542,0.9240359624293687
id22055,0.999952794235565,3.143735706935723e-05,1.577715251003964e-05
id15867,0.002412081836323177,0.000515706376651359,0.9970722226382803
id14256,3.646480748533016e-05,1.3314118772046934e-05,0.9999501717584358
id17105,2.582875726200236e-05,5.795519757530068e-05,0.9999160801816213
id07254,0.008756208505953041,1.9959582869760717e-05,0.9912234521918561
id20284,1.4629045288462084e-05,2.078667292045879e-05,0.9999647146728348
id09599,0.7388134557175254,0.00029877780309755804,0.26088788405926117
id04214,3.6779501570440306e-06,0.9999752047751801,2.1213013313476425e-05
id06479,1.602921375341889e-05,1.388925780451629e-05,0.9999699597102517
id07658,0.9999063058879806,5.999538564219016e-05,3.374512051627638e-05
id13534,3.488024764590408e-05,0.9998159577947785,0.00014938712042038085
id17610,1.9940375705538405e-06,0.999990940135035,6.8747370286090375e-06
id06941,0.9999809266955697,1.0718640086135194e-05,8.428214355085825e-06
id26134,0.03336117462240678,0.9642908768812918,0.002347978228869233
id03535,0.9998605348573929,0.00012297675016222955,1.6410650185509118e-05
id11885,0.9996567361746064,3.7486837338238995e-05,0.0003057604555294841
id25382,0.9995564014432385,0.0003113744380756964,0.0001322101294293776
id10710,1.5798419175295491e-06,0.9999794962124028,1.8786179929195196e-05
id26696,0.9999488605224504,3.5321506714766036e-05,1.5912332225617736e-05
id27858,0.9999752047751801,1.4019301055257596e-05,1.086396256450801e-05
id20217,2.232486890615469e-05,0.9998161961695069,0.00016147131421093058
id23766,0.9999532710503275,3.6172169423089624e-05,1.0571218068760468e-05
id03025,1.811212236339876e-05,1.3777885447268607e-05,0.9999680524207352
id05653,0.9999269273754396,6.145211689019047e-05,1.154591605341348e-05
id04366,0.9999603040944829,2.8155497078709937e-05,1.1607122942172555e-05
id06043,2.309986059692871e-05,1.2682727768885866e-05,0.9999642378526156
id24338,0.9999221593636629,6.298469069359386e-05,1.4901339522091484e-05
id13684,2.6931654558246465e-05,3.791727250350527e-06,0.9999694828875315
id08442,0.9905815621386261,5.234627514978054e-05,0.0093661660828381
id21444,0.9999541054767088,3.149680556860964e-05,1.4477790898945182e-05
id01389,4.956471119385947e-05,0.9998917638230456,5.8800304447729355e-05
id15137,5.4959724378426574e-06,0.9997878299758434,0.00020666287200219802
id05288,0.9976334009824761,0.0010679276399672643,0.0012987131645657674
id27363,4.935716514225204e-05,3.3280965184599534e-05,0.9999175105740706
id00901,0.0028273878797804236,0.9481687248991817,0.04900391559663079
id06481,0.1673170631163011,0.01660210025223077,0.8160808687209796
id23663,2.0261287950273087e-06,0.9999856949875716,1.226625453326574e-05
id13555,4.477320246228735e-05,2.1998927218479055e-05,0.999933245026064
id19162,0.9996870053986732,0.00016812006888984626,0.000144876737115874
id10966,4.3515029456101504e-05,3.820879426907759e-06,0.999952794235565
id02202,0.9971874048936038,0.0007402547894862395,0.0020723552448928127
